Id,child_2020_sum,child_2025_sum,child_2030_sum,child_2035_sum,labor_2020_sum,labor_2025_sum,labor_2030_sum,labor_2035_sum,old_2020_sum,old_2025_sum,old_2030_sum,old_2035_sum
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,204.36611873152245,204.36611873152245,204.36611873152245,204.36611873152245,1392.6251261633067,1398.3067390560327,1394.5204592535827,1329.2898994385992,51.675360960785426,81.97914045893238,137.99841983855592,230.0272814128646
41,374.1913711729704,374.1913711729704,374.1913711729704,374.1913711729704,1618.5868534178542,1627.7460664402067,1599.3777408161484,1454.1669805401127,267.3464971540562,382.34675170982075,569.2781123544293,800.1067383034745
42,66.0487446332685,66.0487446332685,66.0487446332685,66.0487446332685,323.1877757691132,325.3333398857776,319.58126841933915,292.2305913626483,31.716364055298385,46.11142861991947,70.587728120094,99.82889767346693
43,34.00177169054106,34.00177169054106,34.00177169054106,34.00177169054106,176.18926702716462,176.90807725216763,176.42907329821534,168.17637005297885,10.151832474240804,16.1051311922447,27.11034759642601,45.18977462864189
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,97.66564463772369,97.66564463772369,97.66564463772369,97.66564463772369,553.0010029613189,561.8692880635514,564.3553305071555,530.5131263509289,24.02516414640251,35.97846677506866,57.99454633325123,92.08229162058288
46,341.13636664404135,341.13636664404135,341.13636664404135,341.13636664404135,1850.5279689350048,1858.0775636706262,1853.0464930594133,1766.3676782089783,79.27990377401214,125.77171113513985,211.71602189761376,352.90584180144134
47,341.77376367691386,341.77376367691386,341.77376367691386,341.77376367691386,1993.8394720397953,2001.9738536013188,1996.5531598314449,1903.1615988395263,81.76070674903478,129.7073145162769,218.34095771998741,363.94886675985987
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,112.93276620456628,112.93276620456628,112.93276620456628,112.93276620456628,536.3365249954504,544.9375150212524,547.348702777158,514.5262647191415,26.70380197766571,39.98981828243408,64.46054172564698,102.34884201821289
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,54.205639907859805,54.205639907859805,54.205639907859805,54.205639907859805,247.91242082155856,251.12705592689647,249.57557851329236,229.06294124719224,18.251731261293912,27.01001378249135,44.58580098000897,70.96771977043633
53,479.9745664936496,479.9745664936496,479.9745664936496,479.9745664936496,2603.669271318994,2614.2915333406586,2607.212717955767,2485.2567940085773,111.5458197051267,176.95921870910576,297.881759182362,496.534074557539
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,211.9204676124065,211.9204676124065,211.9204676124065,211.9204676124065,1191.4403245652202,1196.3009667490558,1193.0619035153518,1137.2547830507297,52.11361652259243,82.67441171121972,139.16878561697345,231.9780954201121
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,198.32992446321734,198.32992446321734,198.32992446321734,198.32992446321734,990.6798106975776,1006.5668579615652,1011.0205011387121,950.3934674239741,52.70882059469223,78.93317596058884,127.23427082321014,202.01940085064697
58,78.63020729644707,78.63020729644707,78.63020729644707,78.63020729644707,535.8148316801877,538.0008145384952,536.544067039613,511.44646479196166,19.88218416505499,31.54161282025322,53.095128066684964,88.503369540479
59,819.7489132634912,819.7489132634912,819.7489132634912,819.7489132634912,2759.9942510524415,2791.9504462977907,2790.66236065116,2589.8516511638672,348.4418423919733,503.4851980012505,772.2497584742805,1185.8888661875112
